"id","geo_geoname_id","language","name","alternate_name","created_at","updated_at"
"1","613273","en","Lebedyn",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"2","613273","ru","Лебедин",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"3","613273","uk","Лебедин",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"4","618835","en","Zhydachiv",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"5","618835","uk","Жидачів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"6","618835","ru","Жидачов",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"7","686729","uk","Василівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"8","686729","ru","Василівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"9","686729","ru","Васильевка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"10","686778","ru","Аргинчик",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"11","686778","en","Zybiny",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"12","686778","ru","Зыбины",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"13","686778","uk","Зибини",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"14","686803","en","Zvenyhorodka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"15","686803","ru","Звенигородка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"16","686803","uk","Звенигородка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"17","686812","uk","Зуя",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"18","686812","ru","Зуя",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"19","686812","en","Zuya",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"20","686875","en","Zolotonosha",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"21","686875","ru","Золотоноша",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"22","686875","uk","Золотоноша",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"23","686895","en","Zolochiv",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"24","686895","ru","Золочев",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"25","686895","uk","Золочів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"26","686896","uk","Золочів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"27","686896","ru","Золочев",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"28","686919","en","Znam'yanka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"29","686919","ru","Знаменка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"30","686919","uk","Знам'янка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"31","686928","en","Zmiyiv",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"32","686928","ru","Змиев",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"33","686928","uk","Зміїв",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"34","686928","ru","Зміїв",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"35","686966","ru","Житомирская область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"36","686966","uk","Житомирська область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"38","686967","en","Zhytomyr",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"39","686967","ru","Житомир",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"40","686967","uk","Житомир",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"41","687093","en","Zhovkva",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"42","687093","ru","Жолква",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"43","687093","uk","Жовква",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"44","687093","ru","Жовква",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"45","687116","uk","Жмеринка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"46","687116","ru","Жмеринка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"47","687245","en","Zhashkiv",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"48","687245","ru","Жашков",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"49","687245","uk","Жашків",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"50","687245","ru","Жашків",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"51","687277","en","Zhurivka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"52","687277","ru","Згуровка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"53","687277","uk","Згурівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"54","687277","ru","Згурівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"56","687292","en","Zin'kiv",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"57","687292","ru","Зеньков",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"58","687292","uk","Зіньків",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"59","687301","ru","Орталан",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"60","687301","en","Zemlyanichnoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"61","687301","ru","Земляничное",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"62","687301","uk","Земляничне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"63","687379","ru","Татар-Осман",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"64","687379","en","Zelyonoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"65","687379","ru","Зелёное",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"66","687379","uk","Зелене",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"67","687391","en","Zelenogorskoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"68","687391","ru","Зеленогорское",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"69","687391","uk","Зеленогірське",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"70","687432","uk","Здолбунів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"71","687432","ru","Здолбунів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"72","687432","ru","Здолбунов",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"73","687449","uk","Зборів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"74","687449","ru","Зборів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"75","687455","uk","Збараж",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"76","687455","ru","Збараж",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"77","687517","en","Zavetnoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"78","687517","ru","Заветное",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"79","687517","uk","Завітне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"80","687517","ru","Яныш-Такил",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"81","687578","uk","Заставна",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"82","687578","ru","Заставна",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"83","687652","uk","Зарічне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"84","687652","ru","Зарічне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"85","687652","en","Zarichne",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"86","687699","ru","Запорожская область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"87","687699","uk","Запорізька область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"88","687699","en","Zaporizhzhia Oblast",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"91","687700","uk","Запоріжжя",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"92","687700","ru","Запорожье",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"94","687700","en","Zaporizhia",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"95","687826","uk","Заліщики",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"96","687826","ru","Заліщики",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"97","687869","ru","Закарпатская область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"99","687869","uk","Закарпатська область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"100","687869","en","Zakarpatskaya Oblast'",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"101","687933","en","Zachepylivka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"102","687933","ru","Зачепиловка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"103","687933","uk","Зачепилівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"104","687933","ru","Зачепилівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"105","688022","en","Yur'yivka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"106","688022","ru","Юрьевка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"107","688022","uk","Юр'ївка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"108","688105","en","Yevpatoria",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"109","688105","uk","Євпаторія",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"110","688105","ru","Евпатория",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"111","688154","uk","Ємільчине",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"112","688221","en","Yelanets'",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"113","688221","uk","Єланець",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"114","688288","uk","Яворів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"115","688288","ru","Яворов",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"116","688373","en","Yasinovataya",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"117","688373","ru","Ясиноватая",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"118","688373","en","Yasynuvata",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"119","688373","uk","Ясинувата",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"120","688440","uk","Ярмолинці",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"121","688440","ru","Ярмолинці",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"122","688507","en","Yampol'",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"123","688507","uk","Ямпіль",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"124","688533","ru","Ялта",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"125","688533","uk","Ялта",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"126","688533","en","Yalta",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"127","688587","en","Yahotyn",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"128","688587","ru","Яготин",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"129","688587","uk","Яготин",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"130","688689","uk","Високопілля",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"131","688689","ru","Высокополье",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"132","688723","en","Vyshhorod",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"133","688723","uk","Вишгород",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"134","688723","ru","Вишгород",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"135","688846","uk","Врадіївка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"136","688846","ru","Врадіївка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"137","688904","en","Voykovo",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"138","688904","ru","Войково",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"139","688904","uk","Войкове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"140","688904","ru","Катерлез",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"141","689064","ru","Волынская область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"143","689064","en","Volynskaya Oblast'",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"144","689150","uk","Володарськ-Волинський",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"145","689151","en","Volodarskoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"146","689151","ru","Володарское",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"147","689151","en","Volodars'ke",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"148","689151","uk","Володарське",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"149","689157","uk","Володарка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"150","689157","ru","Володарка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"151","689159","uk","Волочиськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"152","689198","en","Volnovakha",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"153","689198","ru","Волноваха",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"154","689198","uk","Волноваха",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"155","689304","en","Vovchans'k",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"156","689304","ru","Волчанск",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"157","689304","uk","Вовчанськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"158","689304","ru","Вовчанськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"159","689378","uk","Володимир-Волинський",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"160","689378","ru","Владимир-Волынский",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"161","689428","en","Volodymyrets'",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"162","689428","uk","Володимирець",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"163","689434","uk","Вижниця",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"164","689434","ru","Вижниця",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"165","689492","ru","Вишенное",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"166","689492","uk","Вишенне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"167","689492","en","Vishennoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"168","689492","ru","Мушаш",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"169","689551","en","Vinogradnoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"170","689551","uk","Виноградне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"171","689551","ru","Виноградное",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"172","689551","ru","Чокул русский",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"173","689558","ru","Винница",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"174","689558","uk","Вінниця",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"175","689559","ru","Винницкая область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"176","689559","en","Vinnyts'ka Oblast'",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"177","689559","uk","Вінницька область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"178","689567","uk","Віньківці",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"179","689584","uk","Вільнянськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"180","689595","en","Vilino",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"181","689595","uk","Віліне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"182","689595","ru","Віліне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"183","689595","ru","Бурлю́к",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"184","689717","uk","Веселинове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"185","689717","ru","Веселинове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"186","689736","uk","Веселе",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"187","689736","ru","Веселе",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"188","689817","uk","Верховина",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"189","689817","ru","Верховина",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"190","689821","ru","Бия-Сала",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"191","689821","uk","Верхоріччя",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"192","689821","en","Verkhorechye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"193","689821","ru","Верхоречье",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"194","689868","uk","Верхній Рогачик",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"195","689868","ru","Верхній Рогачик",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"196","689905","ru","Дуванкой",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"197","689905","uk","Верхньосадове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"198","689905","en","Verkhnesadovoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"199","689905","ru","Верхнесадовое",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"200","689916","en","Verkhn'odniprovs'k",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"201","689916","ru","Верхнеднепровск",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"202","690038","uk","Велика Михайлівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"203","690038","ru","Велика Михайлівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"204","690038","en","Velyka Mykhaylivka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"205","690193","en","Velykyy Burluk",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"206","690193","ru","Великий Бурлук",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"207","690193","uk","Великий Бурлук",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"208","690230","uk","Велика Писарівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"209","690230","ru","Велика Писарівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"210","690237","en","Velyka Novosilka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"211","690237","uk","Велика Новосілка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"212","690247","uk","Велика Лепетиха",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"213","690247","ru","Велика Лепетиха",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"214","690281","uk","Велика Білозерка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"215","690281","ru","Велика Білозерка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"216","690285","uk","Велика Багачка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"217","690285","ru","Велика Багачка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"218","690288","uk","Велика Олександрівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"219","690288","ru","Велика Олександрівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"220","690397","en","Vasilyevka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"221","690397","ru","Васильевка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"222","690397","uk","Василівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"223","690411","en","Vasyl'kivka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"224","690411","ru","Васильковка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"225","690411","uk","Васильківка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"226","690469","en","Varva",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"227","690469","ru","Варва",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"228","690469","uk","Варва",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"229","690509","en","Valky",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"230","690509","ru","Валки",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"231","690509","uk","Валки",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"232","690548","en","Uzhhorod",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"233","690548","ru","Ужгород",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"234","690548","uk","Ужгород",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"237","690566","en","Uvarovo",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"238","690566","ru","Уварово","Кият","2016-11-01 23:39:57","2016-11-01 23:39:57"
"239","690566","uk","Уварове","Кият","2016-11-01 23:39:57","2016-11-01 23:39:57"
"240","690600","uk","Устинівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"241","690600","ru","Устинівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"242","690688","en","Uman'",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"243","690688","ru","Умань",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"244","690688","uk","Умань",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"245","690713","en","Ul'yanovka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"246","690713","ru","Ульяновка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"247","690713","uk","Ульяновка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"248","690764","en","Ukromnoye","Yañı Sarabuz","2016-11-01 23:39:57","2016-11-01 23:39:57"
"249","690764","uk","Укромне","Яни Сарабуз","2016-11-01 23:39:57","2016-11-01 23:39:57"
"250","690764","ru","Укромное"," Янъы Сарабуз","2016-11-01 23:39:57","2016-11-01 23:39:57"
"252","690820","ru","Аджи-Булат",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"253","690820","en","Uglovoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"254","690820","uk","Углове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"255","690820","ru","Угловое",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"256","690855","en","Tyvriv",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"257","690855","uk","Тиврів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"258","690873","uk","Тисмениця",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"259","690873","ru","Тисмениця",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"260","690906","uk","Тячів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"261","690906","ru","Тячів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"262","690960","uk","Турка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"263","690960","ru","Турка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"264","690963","en","Turiys'k",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"265","690963","uk","Турійськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"266","691016","en","Tu'chin",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"267","691016","ru","Тульчин",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"268","691016","en","Tul'chyn",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"269","691016","uk","Тульчин",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"270","691037","en","Tsyurupinsk",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"271","691037","ru","Цюрупинск",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"272","691037","uk","Цюрупинськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"273","691059","en","Tsvetochnoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"274","691059","ru","Цветочное",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"275","691059","uk","Цвіточне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"276","691059","ru","Новая Бурульча",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"277","691155","en","Tsarychanka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"278","691155","ru","Царычанка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"279","691155","uk","Царичанка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"280","691255","en","Trostyanets'",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"281","691255","ru","Тростянец",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"282","691255","uk","Тростянець",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"283","691279","en","Troyits'ke",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"284","691279","ru","Троицкое",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"285","691279","uk","Троїцьке",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"286","691422","en","Tomashpol'",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"287","691422","uk","Томашпіль",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"288","691435","uk","Томаківка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"289","691435","ru","Томаківка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"290","691435","ru","Томаковка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"291","691469","uk","Токмак",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"292","691469","ru","Токмак",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"293","691497","uk","Тлумач",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"294","691497","ru","Тлумач",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"295","691578","uk","Тетіїв",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"296","691578","ru","Тетиев",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"297","691634","ru","Старые Шули",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"298","691634","en","Ternovka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"299","691634","uk","Тернівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"300","691634","ru","Терновка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"301","691649","ru","Тернопольская область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"302","691649","uk","Тернопільська область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"304","691650","en","Ternopil",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"305","691650","ru","Тернополь",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"306","691650","uk","Тернопіль",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"307","691693","uk","Теребовля",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"308","691693","ru","Теребовля",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"309","691708","uk","Теплик",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"310","691708","ru","Теплик",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"311","691715","uk","Теофіполь",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"312","691723","ru","Калымтай",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"313","691723","uk","Тінисте",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"314","691723","en","Tenistoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"315","691723","ru","Тенистое",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"316","691741","en","Tel'manove",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"317","691741","ru","Тельманово",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"318","691741","uk","Тельманове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"319","691803","uk","Татарбунари",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"320","691803","ru","Татарбунари",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"321","691803","ru","Татарбунары",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"322","691820","uk","Тарутине",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"323","691820","ru","Тарутине",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
